name,city,state,chain,verdict,facility_type,confidence,reason,trophies,tss
New Lenox Car Wash,New Lenox,IL,,confirmed_touchless,mixed_with_touchless,0.98,"Website confirms Accutrac 360 touchless automatic system. Multiple reviews praise touchless/touch-free operation without brushes/bristles. Also offers self-serve bays.","Joliet, IL #3",87
Power Market,Lower Lake,CA,Power Market,confirmed_touchless,touchless_automatic,0.85,"Chain uses Istobal systems offering touchless/brushless options. Listing explicitly states 'touchless, brushless automated car washing.' No contradicting evidence in reviews.","Lakeport, CA #3",
Magic Sparkle Automatic and Self-Serve Car Wash,Louisville,KY,,confirmed_touchless,mixed_with_touchless,0.99,"Automatic touchless bay confirmed via description (gantry/high-pressure nozzles, no contact) and multiple reviews (5 mentions of 'touchless'/'no touch' automatic). Mixed facility includes self-serve bays.","Louisville, KY #3",80
Clean Getaway Car Wash,Kalispell,MT,,uncertain,unknown,0.45,"Description claims touchless automatic, but one review mentions worn brush heads—contradicts touchless claim. Evidence unclear.","Kalispell, MT #3",70
Self Service Auto Wash,Jacksonville Beach,FL,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews confirm touchless automatic bay. Mixed facility with self-serve bays + touchless auto wash option present.","Jacksonville, FL #2",85
Splash N' Dash Car Wash,El Paso,TX,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm no-touch, brushless, touchless automatic wash. Customers praise absence of brushes/swirls. One negative review insufficient to override strong consensus.","Houston, TX #2",86
AutoBrite Car Washes, Inc.,Henderson,NC,,confirmed_touchless,mixed_with_touchless,0.95,"Explicit touchless automatic bay confirmed; hybrid model includes soft-touch option. Review explicitly mentions 'automatic No Touch' bay present.","Henderson, NC #1",80
Flag City Auto Wash,Findlay,OH,,not_touchless,mixed_with_detailing,0.85,"Website explicitly describes 'hands-on car wash' and friction-based service. Reviews mention 'detailing' prominently. Website contains no touchless/brushless/touchfree language despite listing claiming touchless.","Findlay, OH #2",
Kwik Trip,SPENCER,WI,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"PDQ Laserwash 360 Plus is a genuine touchless laser system. Description explicitly confirms touchless automatic. No brush evidence present.","Marshfield, WI #3",
RiverFront Detail and WiggyWash of Arkansas,Little Rock,AR,,confirmed_touchless,mixed_with_touchless,0.87,"Multiple reviews confirm laserwash 360plus and touchless automatic bay present. One review mentions soft-cloth option alongside touchless, indicating mixed facility with confirmed touchless automatic.","Little Rock, AR #1",73
Power Market,Lucerne,CA,Power Market,uncertain,unknown,0.5,"Chain offers both touchless and soft-touch; listing claims touchless but no review evidence or specific bay confirmation for Lucerne location.","Lakeport, CA #2",
Magic Wash Inc,Middleton,WI,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly confirms automatic touchless bay. Multiple reviews explicitly mention touchless wash. Mixed facility with touchless + soft-touch + self-serve.","Madison, WI #1",58
Sparkling Image Express Car Wash,Hollywood,FL,,confirmed_touchless,touchless_automatic,0.85,"Customer review explicitly mentions 'brushless' technology. Website lacks detail but review evidence confirms touchless/brushless automatic wash present.","Miami, FL #1",
Pony Express Car Wash,Ammon,ID,,uncertain,unknown,0.45,"Reviews mention touchless option exists but inconsistently available/reliable. Website shows traditional friction tunnel emphasis. Evidence contradicts.","Idaho Falls, ID #1",69
Mason City Laser Wash,Mason City,IA,,confirmed_touchless,touchless_automatic,0.95,"Name, description, amenities list, and customer review all confirm touchless automatic laser wash with no physical contact.","Mason City, IA #1",
Kwik Shine Car Wash - TOUCHLESS car wash,Ephrata,PA,,confirmed_touchless,mixed_with_touchless,0.98,"Business explicitly claims touchless automatic system with no machine contact. Multiple reviews confirm touchless wash experience. Mixed facility with self-serve bays also present.","Lancaster, PA #2",85
E&M's Family Car Wash,Hudson,NH,,confirmed_touchless,mixed_with_touchless,0.99,"Website confirms touch-free automatic wash. Multiple 5★ reviews explicitly praise touchless bay performance and results. Self-serve bays also present.","Fitchburg, MA #2",88
Kwik Trip,COON RAPIDS,MN,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"PDQ Laserwash 360 touchless automatic bay confirmed. Multiple reviews explicitly cite 'touch free,' 'no touch,' 'touchless.' No brush/cloth evidence.","Minneapolis-St. Paul, MN #1",76
Kimo's Car Wash,Reedley,CA,Kimo's Car Wash,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews confirm touchless laser light drying + blower automatic bay. Self-serve bays also present. No brush/cloth contact mentioned.","Fresno, CA #1",82
Black Dog Car Wash,Londonderry,NH,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states 'top-of-the-line touchless equipment.' Multiple reviews confirm touchless/touch-free automatic wash. No brushes mentioned.","Haverhill, MA #1",88
Maurer's Sunshine Car Wash,Jackson,MI,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm touchless/automatic wash without brushes. Description states 'automated car washing without brushes touching your vehicle.'","Jackson, MI #3",
K & S Car Wash,Auburn,NY,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly advertises 'Touch Free Wash' with zero-contact technology. Multiple reviews confirm touchless/laser wash availability. Facility also offers soft-touch and brush tunnels, but dedicated touchless automatic bay clearly present.","Finger Lakes, NY #3; Syracuse, NY #3",66
Lucky Ducky Car Wash | TOUCHLESS Car Wash | Lansing,Lansing,MI,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states 'touchless wash.' Multiple reviews confirm touch-less/brushless automatic service with powerful jets, no brushes. No contradictory evidence.","Lansing, MI #1",93
University Car Wash,Huntington,WV,,confirmed_touchless,mixed_with_touchless,0.95,"Listing explicitly describes touchless automated wash. 5★ review confirms touch-free operation with drying service. Mixed facility (vacuum, detailing options present).","Huntington, WV #1",
Spruce Street Car Wash,Elizabethtown,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website confirms touchless automatic bay. Multiple reviews praise new touchless/touch-free automatic machine. Mixed facility with self-serve + touchless automatic bay.","Harrisburg, PA #1; Lancaster, PA #3; York, PA #2",89
Big Splash Car Wash,Whiteland,IN,Splash Car Wash,confirmed_touchless,mixed_with_touchless,0.95,"Description confirms fully automated touchless wash. Multiple reviews explicitly mention laser wash and no-touch wash. Mixed facility with self-serve bays also present.","Indianapolis, IN #2",91
Power Market,Jacksonville,OR,Power Market,confirmed_touchless,touchless_automatic,0.95,"Listing explicitly states touchless, brushless automated system. Chain-level verification confirms Istobal touchless technology. No conflicting evidence.","Medford, OR #1",
Red Hawk Wash,Milton,WI,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly offers touch-free automatic option using sonar technology. Multiple reviews confirm touchless automatic bay. Also offers soft-touch option, but touchless bay clearly present.","Janesville, WI #3",80
Sweet Pea's Wash Works,Fairchance,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states touchless/brushless automated service. Customer review confirms touch-free wash. Hybrid model includes soft-touch option.","Morgantown, WV #3",
Shell,Carmel,CA,Shell,confirmed_touchless,touchless_automatic,0.92,"Description explicitly states 'touchless automatic car wash' and 'brushless wash.' No contradicting evidence in reviews.","Monterey, CA #2",
OTTO Car Wash,Kansas City,MO,,confirmed_touchless,mixed_with_touchless,0.95,"Clear evidence of automatic touchless bay. Multiple reviews confirm brushless/touchless automatic tunnel. Mixed facility with self-serve bays also present.","Kansas City, MO #3",95
Mr. Magic Car Wash,Morgantown,WV,Mr. Magic Car Wash,uncertain,unknown,0.45,"Reviews claim touchless/brushless system, but website lacks touchless terminology & damage reports suggest friction contact.","Morgantown, WV #1",82
East Side Developers Inc & East Side Car Wash,Millsboro,DE,,confirmed_touchless,touchless_automatic,0.95,"Listing describes automatic touchless gantry with high-pressure nozzles, no physical contact. Multiple reviews confirm 'touch free,' 'no touch,' 'brushless' automatic bays.","Georgetown, DE #2",82
Laser Wash,Mason City,IA,,confirmed_touchless,touchless_automatic,0.95,"Explicit touchless automatic claim; water+detergent only, no brushes/cloth/foam curtains. 5★ touchless review supports.","Mason City, IA #2",
Oxford Laser Car Wash,Oxford,NC,,confirmed_touchless,touchless_automatic,0.95,"Explicitly described as automatic touchless bay using water pressure & detergent, no brushes/cloth. Positive customer review confirms touch-free operation without swirl marks.","Henderson, NC #2",
JoMo Auto Spa,Joplin,MO,,confirmed_touchless,mixed_with_touchless,0.92,"Mixed facility with explicit touchless/touch-free automatic bay confirmed by website and multiple customer reviews mentioning separate touchless option alongside soft-touch bay.","Joplin, MO #2",66
Clean-N-Go Car Wash,Franklin,IN,,confirmed_touchless,mixed_with_touchless,0.95,"Listing and multiple reviews confirm brushless automatic touchless wash. Mixed facility also offers self-serve bays. Brushless = touchless-qualified.","Indianapolis, IN #1",82
Wildwood Auto Wash,Jackson,MI,,confirmed_touchless,mixed_with_touchless,0.85,"Description states 'touchless automated car wash.' Reviews confirm automatic touchless bay (5★: 'touch-less was simple'; 4★: 'use the touchless wash'). Self-serve bays also present but not primary.","Jackson, MI #1",85
Class Act Auto Wash LLC Featuring Premier Pet Wash,Meriden,CT,,confirmed_touchless,mixed_with_touchless,0.92,"Description explicitly states high-pressure water+detergents, no brushes/cloth. Multiple reviews confirm touchless bay present; mixed facility includes self-serve bays.","Hartford, CT #3",49
Sonic Wave Car Wash Blairsville,Blairsville,PA,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states 'TOUCH FREE and BRUSHLESS' multiple times. Touchless automatic system confirmed. Customer reviews reference 'touchless carwash' and 'touch free' terminology.","Johnstown, PA #2",62
Canyon View Car Wash -Grand Junction,Grand Junction,CO,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states touchless washing offered. Multiple reviews confirm automatic brushless touchless bays. Also offers hand wand self-serve.","Grand Junction, CO #1",79
Shell,Salinas,CA,Shell,uncertain,unknown,0.4,"Description claims 'touchless, brushless automated' but no review evidence or technical specs provided to verify.","Monterey, CA #3",
Kwik Trip,MARSHFIELD,WI,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states touchless automatic, brushless wash, 24hr operation. No contradicting evidence in reviews.","Marshfield, WI #1",
National Pride Car Wash on 39th,Kenosha,WI,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews explicitly confirm automatic touchless wash with high-pressure water, no brushes. Mixed facility includes hand wash/vacuum.","Kenosha, WI #1",91
Kwik Trip,Green Bay,WI,Kwik Trip,confirmed_touchless,mixed_with_touchless,0.95,"Listing description confirms touchless automatic (gantry, high-pressure nozzles, no contact). Review mentions touch-free option present. Mixed facility with soft-touch also available.","Green Bay, WI #2",
Laser Car Wash,Spencer,IA,,confirmed_touchless,touchless_automatic,0.99,"Automatic touchless bay confirmed: water pressure + detergent, no brushes/cloth/foam curtains. Review explicitly mentions touchless.","Milford, IA #2",
Power Market,Talent,OR,Power Market,confirmed_touchless,touchless_automatic,0.92,"Chain uses Istobal touchless systems; listing explicitly states 'brushless automated system' and 'touchless car wash.' No contradictory review evidence.","Medford, OR #2",
Kwik Trip,SUN PRAIRIE,WI,Kwik Trip,confirmed_touchless,mixed_with_touchless,0.92,"Description explicitly states 'touchless automatic car wash' and 'brushless system'. Multiple reviews confirm touchless option available alongside soft-touch option.","Madison, WI #3",72
Splash 24,Canandaigua,NY,Splash Car Wash,confirmed_touchless,mixed_with_touchless,0.92,"Website claims hand wash + detailing only, but multiple 5★ reviews explicitly confirm 'touch free,' 'no touch,' 'touch less' automatic bay. Strong customer consensus supports touchless capability.","Finger Lakes, NY #2",68
